interval_start,equipment_ID,count_sum,A_028,A_029,A_024,A_045,A_001,A_058,A_064,A_030,A_101,A_002,A_107,A_056,A_015,A_032,A_026,A_003,A_008,A_078,A_070,A_004,A_005,A_009,A_016,A_010,A_027,A_020,A_017,A_048,A_022,A_011,A_012,A_013,A_042,A_023,A_034,A_036,A_079,A_077,A_090,A_021,A_049,A_006,#changes,%idle,%production,%downtime,%performance_loss,%scheduled_downtime,idle/idle,idle/production,idle/downtime,idle/performance_loss,idle/scheduled_downtime,production/idle,production/production,production/downtime,production/performance_loss,production/scheduled_downtime,downtime/idle,downtime/production,downtime/downtime,downtime/performance_loss,downtime/scheduled_downtime,performance_loss/idle,performance_loss/production,performance_loss/downtime,performance_loss/performance_loss,performance_loss/scheduled_downtime,scheduled_downtime/idle,scheduled_downtime/production,scheduled_downtime/downtime,scheduled_downtime/performance_loss,scheduled_downtime/scheduled_downtime,A_043,A_051,A_106,A_050,A_018,A_102,A_031,A_103,A_083,A_081,A_074,A_071,A_073,A_104,A_084,A_105,A_116,A_128,A_109,A_132,A_062,A_131,A_035,A_040,A_039,A_055,A_127,A_007,A_108,A_037,A_119,A_115,A_125,A_124,A_130,A_052,A_129,A_019,A_126,A_110,A_123,A_114,A_120,A_121,A_098,A_095,A_087,A_111,A_117,A_044,A_122,A_085,A_057,A_066,A_112,A_118,A_113,A_093,A_041,A_076,A_088,A_097,A_065,A_091,A_067,A_068,A_033,A_082,A_075,A_099,A_086,A_100,A_096,A_094,A_089,A_092,A_038,A_080,A_069,A_072,A_047,A_059,A_046,A_063,A_053,A_054,A_060,A_061,production_rolling_6h,downtime_rolling_6h,production_change,downtime_change,performance_change,health_score,anomaly_prediction,is_anomaly,anomaly_score,anomaly_risk_score
2021-02-05 08:00:00,s_2,3,0.0,0,0,0.0,0.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,9.0,0.0,0.9079211706968632,0.0693738272535783,0.0227050020495582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3778307944454364,0.2123275269416978,0.4861287632004673,-0.0672224939595137,-0.2452317537836416,99.90792117069684,1,False,0.21510410235249983,1.3328505733423268
2021-02-05 09:00:00,s_2,8,0.0,0,0,0.0,0.0,0.0,,,7.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,15.0,0.1113313464955437,0.4887620962318512,0.399906557272605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4416580291958503,0.2740129911995132,-0.419159074465012,0.3305327300190267,-0.0227050020495582,99.48876209623184,1,False,0.12176524509155384,29.675370508120636
2021-02-05 11:00:00,s_2,9,0.0,0,0,0.0,0.0,0.0,,,7.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,32.0,0.114083704403113,0.1556050033090265,0.2230842565000911,0.5072270357877693,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3631970590973681,0.3007066776936926,-0.3331570929228247,-0.1768223007725139,0.5072270357877693,99.15560500330903,1,False,0.058611217774673596,48.85220993723528
2021-02-05 12:00:00,s_2,1,0.0,0,0,0.0,0.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,20.0,0.0338452465510302,0.0208635081478953,0.032586945192955,0.9127043001081192,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3548156251716241,0.1904246461702304,-0.1347414951611311,-0.1904973113071361,0.4054772643203499,99.0208635081479,1,False,0.01595135264696501,61.80595838968104
2021-02-05 14:00:00,s_2,4,0.0,0,0,0.0,0.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,2,0,1,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,25.0,0.1534261816240918,0.3484872873202469,0.112668952308248,0.3854175787474131,0.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3905719122003798,0.1623694766234281,0.3276237791723516,0.080082007115293,-0.5272867213607061,99.34848728732024,1,False,0.11198434681702385,32.64535870447169
2021-02-06 09:00:00,s_2,4,0.0,0,0,0.0,0.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,2,0,1,1,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,31.0,0.1086759677487441,0.3953593088212532,0.0494322259276457,0.088968860371199,0.3575636371311579,5.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3861663957545227,0.1478421274091871,0.0468720215010062,-0.0632367263806022,-0.2964487183762141,99.75292294595242,1,False,0.020304121136310194,60.484232033680755
2021-02-06 10:00:00,s_2,3,0.0,0,0,0.0,1.0,0.0,,,2.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,11.0,0.0309191611321969,0.7246066051004952,0.212460019011679,0.0168462243579582,0.0151679903976706,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355613968155128,0.1716898260355372,0.329247296279242,0.1630277930840332,-0.0721226360132408,99.73977459549816,1,False,0.1749507975751765,13.525477250963828
2021-02-06 11:00:00,s_2,4,0.0,0,0,0.0,0.0,0.0,,,4.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,10.0,0.0,0.8270382472132027,0.1526054477647599,0.0203563050220372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4119933266520199,0.1304729744508963,0.1024316421127075,-0.059854571246919,0.0035100806640789,99.8270382472132,1,False,0.21448434064210053,1.5210423848479715
2021-02-06 12:00:00,s_2,2,0.0,0,0,0.0,1.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,15.0,0.2308177848733006,0.4304711022508355,0.183561054890046,0.1551500579858177,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4578043431423215,0.1238857741825555,-0.3965671449623672,0.0309556071252861,0.1347937529637805,99.43047110225083,1,False,0.13358859367713755,26.08518842515496
2021-02-08 04:00:00,s_2,3,0.0,0,0,0.0,0.0,0.0,,,3.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,12.0,0.1285209225544336,0.7650756082359117,0.0295943896160444,0.0768090795936101,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5818396931569908,0.123387014919737,0.3346045059850762,-0.1539666652740016,-0.0783409783922076,99.7650756082359,1,False,0.16619480866047998,16.18424978842578
2021-02-08 05:00:00,s_2,1,0.0,0,0,0.0,1.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,5.0,0.673445158077038,0.0866919594582209,0.1865920858058098,0.053270796658931,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5382071385133199,0.1357075371693307,-0.6783836487776908,0.1569976961897654,-0.023538282934679,99.0866919594582,1,False,0.035353925704058486,55.91433051042313
2021-02-08 06:00:00,s_2,7,0.0,0,0,0.0,0.0,0.0,,,7.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,19.0,0.0125703131105372,0.8001199666786938,0.1036884557636382,0.0836212644471307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6056672481562266,0.1447502421419961,0.7134280072204728,-0.0829036300421716,0.0303504677881996,99.8001199666787,1,False,0.19364179975121903,7.8499192109242335
2021-02-08 07:00:00,s_2,3,0.0,0,0,0.0,0.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,1,0,0,1,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,18.0,0.0978260869565217,0.5690223732940998,0.1617159623222228,0.1714355774271557,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5797365428551607,0.1362928993604201,-0.231097593384594,0.0580275065585846,0.087814312980025,99.5690223732941,1,False,0.1771905276034096,12.845379006389773
2021-02-08 08:00:00,s_2,1,0.0,0,0,0.0,0.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,1.0,0.93576743734282,0.0,0.0642325626571801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4418968349862935,0.1215640851758234,-0.5690223732940998,-0.0974833996650427,-0.1714355774271557,99.0,-1,True,-0.022194072760067463,73.38888871201075
2021-02-09 10:00:00,s_2,2,0.0,0,0,0.0,0.0,0.0,,,2.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,19.0,0.3007816213067774,0.46097531009014,0.1000676505148113,0.0075232125196934,0.1306522055685778,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4469808696261777,0.107648517779951,0.46097531009014,0.0358350878576312,0.0075232125196934,99.5916275156587,1,False,0.06613492936926701,46.5676207306508
2021-02-09 11:00:00,s_2,1,0.0,0,0,0.0,1.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,7.0,0.0347767250968509,0.6516712055540639,0.2667669057573549,0.03227402094281,0.0145111426489202,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4280801358458697,0.1471772704701694,0.1906958954639239,0.1666992552425436,0.0247508084231165,99.666182348203,1,False,0.16148888446364285,17.613212540643
2021-02-09 12:00:00,s_2,7,0.0,0,0,0.0,1.0,0.0,,,4.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,1,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,13.0,0.3706338208820818,0.3349728254671595,0.2943933536507586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4694602801806928,0.1651441484443275,-0.3166983800869044,0.0276264478934036,-0.03227402094281,99.33497282546716,1,False,0.07425413801099257,44.10220772329641
2021-02-10 04:00:00,s_2,7,0.0,0,0,0.0,0.0,0.0,,,4.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,1,1,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,19.0,0.0055746790033738,0.6754875904484484,0.2328233076754421,0.0861144228727355,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4486882174756519,0.1866666237629615,0.3405147649812889,-0.0615700459753164,0.0861144228727355,99.67548759044844,1,False,0.19113448417672496,8.611270310972596
2021-02-10 05:00:00,s_2,3,0.0,0,0,0.0,0.0,0.0,,,2.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,6.0,0.8838834725198852,0.0223294224024052,0.0937871050777095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3575727256603695,0.1753451475555426,-0.6531581680460432,-0.1390362025977325,-0.0861144228727355,99.0223294224024,1,False,0.010186286443024661,63.5565316086534
2021-02-10 07:00:00,s_2,7,0.0,0,0,0.0,0.0,0.0,,,6.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,1.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,20.0,0.0312926732217462,0.8474813543503878,0.0662878855027432,0.0383726609926764,0.0165654259324461,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4988196180521008,0.1756877013631365,0.8251519319479826,-0.0274992195749663,0.0383726609926764,99.86404678028283,1,False,0.1652236513716227,16.479143529649665
2021-02-10 08:00:00,s_2,3,0.0,0,0,0.0,0.0,0.0,,,2.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,1.0,22.0,0.0590531883984916,0.6808931664926033,0.0905342903903113,0.1695193547185937,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5354725941191779,0.1740988080090532,-0.1665881878577845,0.0242464048875681,0.1311466937259173,99.6808931664926,1,False,0.1817116349966061,11.472536224945518
2021-02-10 09:00:00,s_2,6,0.0,0,0,0.0,0.0,0.0,,,1.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,1,0,3,0,0,0,0,,0.0,0.0,1.0,0,0,0,0.0,,,0.0,,0,,0.0,21.0,0.4324781136206702,0.3450792091946564,0.1408880086943773,0.0815546684902961,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4843739280592767,0.1531189918318902,-0.3358139572979469,0.0503537183040659,-0.0879646862282975,99.34507920919464,1,False,0.07111012272320771,45.0568938913536
2021-02-10 10:00:00,s_2,3,0.0,0,0,0.0,3.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,14.0,0.0563854764581074,0.363340342422345,0.2997549510994894,0.0122880764088886,0.2682311536111694,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4891018475518077,0.1540125914066787,0.0182611332276885,0.1588669424051121,-0.0692665920814075,99.63157149603352,1,False,0.05508252738477015,49.92370342509636
2021-02-10 14:00:00,s_2,6,0.0,0,0,0.0,0.0,0.0,,,1.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,5.0,43.0,0.0848868916696248,0.1233502300518087,0.2088754569932668,0.5828874212852996,0.0,4.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3970789541523677,0.1500212829596495,-0.2399901123705362,-0.0908794941062226,0.570599344876411,99.1233502300518,1,False,0.020543929871737365,60.411413659170584
2021-02-10 15:00:00,s_2,5,0.0,0,0,0.0,0.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,4.0,25.0,0.0479066903354302,0.0709133100204532,0.5470882834356999,0.3340917162084164,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4051762687553757,0.2255714793526479,-0.0524369200313555,0.3382128264424331,-0.2487957050768832,99.07091331002046,1,False,0.03005333449662373,57.52386502125207
2021-02-10 16:00:00,s_2,7,0.0,0,0,0.0,0.0,0.0,,,0.0,0,,0,,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,7.0,38.0,0.3853272815773476,0.1406768965790656,0.257907551957148,0.2160882698864387,0.0,6.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2873755257934887,0.257508090428382,0.0697635865586124,-0.2891807314785519,-0.1180034463219776,99.14067689657908,1,False,0.019562371177510807,60.70946580673969
2021-02-11 10:00:00,s_2,1,0.0,0,0,0.0,0.0,0.0,,,0.0,0,,0,,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0,0,0,0.0,,,0.0,,0,,0.0,29.0,0.097630175400011,0.4407433881343817,0.0242645845933908,0.4373618518722164,0.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247350562733785,0.2464631394622286,0.300066491555316,-0.2336429673637571,0.2212735819857776,99.44074338813438,1,False,0.11391468961700879,32.05920647489623
