interval_start,equipment_ID,count_sum,A_028,A_029,A_024,A_045,A_001,A_058,A_064,A_030,A_101,A_002,A_107,A_056,A_015,A_032,A_026,A_003,A_008,A_078,A_070,A_004,A_005,A_009,A_016,A_010,A_027,A_020,A_017,A_048,A_022,A_011,A_012,A_013,A_042,A_023,A_034,A_036,A_079,A_077,A_090,A_021,A_049,A_006,#changes,%idle,%production,%downtime,%performance_loss,%scheduled_downtime,idle/idle,idle/production,idle/downtime,idle/performance_loss,idle/scheduled_downtime,production/idle,production/production,production/downtime,production/performance_loss,production/scheduled_downtime,downtime/idle,downtime/production,downtime/downtime,downtime/performance_loss,downtime/scheduled_downtime,performance_loss/idle,performance_loss/production,performance_loss/downtime,performance_loss/performance_loss,performance_loss/scheduled_downtime,scheduled_downtime/idle,scheduled_downtime/production,scheduled_downtime/downtime,scheduled_downtime/performance_loss,scheduled_downtime/scheduled_downtime,A_043,A_051,A_106,A_050,A_018,A_102,A_031,A_103,A_083,A_081,A_074,A_071,A_073,A_104,A_084,A_105,A_116,A_128,A_109,A_132,A_062,A_131,A_035,A_040,A_039,A_055,A_127,A_007,A_108,A_037,A_119,A_115,A_125,A_124,A_130,A_052,A_129,A_019,A_126,A_110,A_123,A_114,A_120,A_121,A_098,A_095,A_087,A_111,A_117,A_044,A_122,A_085,A_057,A_066,A_112,A_118,A_113,A_093,A_041,A_076,A_088,A_097,A_065,A_091,A_067,A_068,A_033,A_082,A_075,A_099,A_086,A_100,A_096,A_094,A_089,A_092,A_038,A_080,A_069,A_072,A_047,A_059,A_046,A_063,A_053,A_054,A_060,A_061,production_rolling_6h,downtime_rolling_6h,production_change,downtime_change,performance_change,health_score,future_production,future_downtime,future_performance_loss,future_risk,risk_prediction,risk_probability,risk_level
11-11-2021 13:00,s_4,3,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,15,0.071758417,0.613361954,0.086454728,0.228424901,0,1,0,0,1,0,0,5,1,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.446859142,0.078468896,0.313226406,0.039527198,-0.317339341,99.61336195,0.183958257,0.00762641,0.772016823,1,1,64.94052,HIGH
11-11-2021 13:00,s_2,1,0,0,0,0,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,,0,,1,2,0.191602105,0,0.020435668,0,0.787962227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435700886,0.127772562,-0.822578887,-0.075072278,-0.081913166,99.78796223,0.353292973,0.239829221,0.068917386,1,1,54.172386,MEDIUM
11-11-2021 14:00,s_1,2,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,8,0,0.223337757,0.027544496,0.749117747,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.164870433,0.487799937,0.022446218,-0.771563965,0.749117747,99.22333776,0.084807666,0.339844409,0.131319573,1,0,36.40008,MEDIUM
11-11-2021 14:00,s_5,1,,0,0,0,,,,0,0,0,,0,0,,,0,0,,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,4,0,0.978404512,0.003573077,0.018022411,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.766717554,0.12229766,-0.007095673,0.002539514,0.00455616,99.97840451,0.879011256,0.077555498,0.02973231,0,1,50.20649,MEDIUM
11-11-2021 14:00,s_4,2,0,0,0,0,0,0,,0,,1,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,41,0.234959408,0.437316456,0.015286199,0.275840482,0.036597455,12,0,0,1,0,0,6,0,0,1,0,0,1,0,0,0,1,0,18,0,0,0,1,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.419170287,0.049764982,-0.176045498,-0.071168529,0.047415582,99.47391391,0.720991777,0.110930743,0.168077479,0,0,47.44367,MEDIUM
11-11-2021 14:00,s_3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0.931784117,0.064370307,0.003845577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685921235,0.121872744,0.109374739,-0.048511134,-0.033451415,99.93178412,0.751567565,0.056155256,0.112735375,0,0,36.145897,MEDIUM
11-11-2021 15:00,s_5,4,,0,0,0,,,,0,1,0,,0,0,,,0,0,,,0,0,0,0,2,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,13,0,0.820726095,0.040174452,0.139099453,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.739029379,0.127171173,-0.157678418,0.036601375,0.121077042,99.82072609,0.932569753,0.067430247,0,0,0,44.987,MEDIUM
11-11-2021 15:00,s_3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0.977095272,0.022904728,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.842326373,0.060522519,0.045311156,-0.041465579,-0.003845577,99.97709527,0,0.621200802,0.136279226,1,0,40.018734,MEDIUM
11-11-2021 15:00,s_4,3,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,23,0,0.493098129,0.027170496,0.479731375,0,0,0,0,0,0,0,11,1,0,0,0,0,2,0,0,0,1,0,8,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.35975487,0.039182592,0.055781674,0.011884296,0.203890893,99.49309813,0.371942755,0.005824109,0.622233136,1,1,57.978622,MEDIUM
11-11-2021 15:00,s_1,2,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,4,0,0.099477508,0.571418856,0.329103636,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.163660653,0.52100905,-0.123860249,0.54387436,-0.420014111,99.09947751,0.72187295,0.27812705,0,0,0,39.19399,MEDIUM
11-11-2021 16:00,s_1,4,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,13,0.199978405,0.332223199,0.153291069,0.205441064,0.109066262,0,0,0,1,0,0,4,0,0,1,0,0,3,0,0,0,1,0,2,0,0,0,1,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.196994761,0.40192732,0.232745691,-0.418127787,-0.123662572,99.44128946,0.893513714,0.0131851,0.052081398,0,1,70.01151,HIGH
11-11-2021 16:00,s_5,1,,0,0,0,,,,0,0,0,,0,0,,,0,0,,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,7,0.015576417,0.909922327,0.012010696,0.06249056,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727685088,0.127046046,0.089196233,-0.028163756,-0.076608893,99.90992233,0.567622396,0.087457012,0.21724086,0,0,48.528423,MEDIUM
11-11-2021 16:00,s_4,6,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,29,0.044364183,0.681113054,0.096241883,0.178280879,0,1,0,0,1,0,0,11,1,0,0,0,0,5,0,0,0,1,0,9,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.423450873,0.04902327,0.188014925,0.069071388,-0.301450496,99.68111305,0.784301164,0.00410673,0.211592106,0,1,50.019203,MEDIUM
11-11-2021 17:00,s_4,7,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,,,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,30,0.006895924,0.599158723,0.066101517,0.327843836,0,0,0,0,1,0,0,12,1,0,0,0,0,6,0,0,0,1,0,9,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.520697311,0.056363725,-0.081954331,-0.030140366,0.149562957,99.59915872,0.416336406,0.029234686,0.554428908,1,1,59.155457,MEDIUM
11-11-2021 17:00,s_1,11,0,0,0,,1,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,22,0,0.538685997,0.461314003,0,0,0,0,0,0,0,0,11,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.275376127,0.459172687,0.206462798,0.308022934,-0.205441064,99.538686,0.313423656,0.28208129,0.404495054,1,0,33.928383,MEDIUM
11-11-2021 18:00,s_4,1,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,18,0.028806068,0.657303293,0.010670297,0.303220341,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.580225268,0.050320853,0.05814457,-0.055431219,-0.024623495,99.65730329,0.843987895,0.041494463,0.114517642,0,1,63.15782,HIGH
11-11-2021 18:00,s_1,7,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,12,0,0.170691916,0.829308084,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.260884653,0.473664162,-0.367994081,0.367994081,0,99.17069192,0.128141109,0.849082943,0.022775947,1,1,55.57143,MEDIUM
11-11-2021 18:00,s_5,1,,0,0,0,,,,0,1,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,1,0,0.985248468,0.014751532,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.891893166,0.022881304,0.075326141,0.002740836,-0.06249056,99.98524847,0.613045126,0.175270308,0.138100014,0,0,28.80402,LOW
11-11-2021 19:00,s_4,1,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,31,0.036398509,0.183958257,0.00762641,0.772016823,0,3,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.508657985,0.0371828,-0.473345036,-0.003043887,0.468796482,99.18395826,0.567999807,0.163769369,0.268230824,0,1,56.013626,MEDIUM
11-11-2021 19:00,s_1,5,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,11,0,0.353054575,0.203717862,0.443227563,0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.286245159,0.374432395,0.18236266,-0.625590222,0.443227563,99.35305458,0.169491154,0.323501277,0.507007569,1,1,58.7718,MEDIUM
11-11-2021 19:00,s_3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.803072812,0.196927188,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.860891097,0.087474912,-0.174022461,0.174022461,0,99.80307281,0.972696281,0.005731541,0.021572178,0,0,32.54025,MEDIUM
11-11-2021 20:00,s_4,4,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,12,0,0.720991777,0.110930743,0.168077479,0,0,0,0,0,0,0,5,1,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.555937206,0.053123558,0.53703352,0.103304333,-0.603939344,99.72099178,0.60597857,0.1470402,0.24698123,0,1,50.7743,MEDIUM
11-11-2021 20:00,s_1,4,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,19,0.444028351,0.084807666,0.339844409,0.131319573,0,0,0,0,1,0,0,8,1,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,1,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.26315681,0.426482381,-0.268246909,0.136126547,-0.311907989,99.08480767,0.245899754,0.133514008,0.620586237,1,1,59.92491,MEDIUM
11-11-2021 20:00,s_3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0.014923937,0.031710688,0.303709243,0,0.649656131,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704168667,0.133433996,-0.771362124,0.106782055,0,99.68136682,0.981769602,0.018230398,0,0,0,38.30039,MEDIUM
11-11-2021 21:00,s_4,2,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,13,0,0.371942755,0.005824109,0.622233136,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.535744643,0.049565827,-0.349049022,-0.105106634,0.454155656,99.37194276,0.266853715,0.039796454,0.012727532,0,1,57.613003,MEDIUM
11-11-2021 22:00,s_4,1,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,19,0,0.784301164,0.00410673,0.211592106,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.552942662,0.034209968,0.412358409,-0.001717379,-0.41064103,99.78430116,0.666368382,0.030885068,0.30274655,0,1,55.67003,MEDIUM
11-11-2021 23:00,s_4,4,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,0,0,0,23,0,0.416336406,0.029234686,0.554428908,0,0,0,0,0,0,0,11,1,0,0,0,0,3,0,0,0,1,0,7,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.522472275,0.028065496,-0.367964759,0.025127956,0.342836803,99.41633641,0.7720192,0.101214253,0.126766547,0,1,57.599735,MEDIUM
12-11-2021 00:00,s_4,5,0,0,0,0,0,0,,1,,0,,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,0,0,0,19,0,0.843987895,0.041494463,0.114517642,0,0,0,0,0,0,0,7,1,0,0,0,0,4,0,0,0,1,0,6,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.553586376,0.033202857,0.427651489,0.012259777,-0.439911266,99.84398789,0.467636731,0.004865975,0.527497294,0,1,57.813324,MEDIUM
12-11-2021 01:00,s_4,10,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,33,0,0.567999807,0.163769369,0.268230824,0,0,0,0,0,0,0,15,1,0,0,0,0,9,0,0,0,1,0,7,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.617593301,0.059226683,-0.275988088,0.122274906,0.153713182,99.56799981,0.774764346,0.015678615,0.209557038,0,1,58.471767,MEDIUM
12-11-2021 01:00,s_1,5,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0,0,0,0,8,0,0.72187295,0.27812705,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.366889384,0.377600413,0.637065284,-0.061717359,-0.131319573,99.72187295,0.054448127,0.945551873,0,1,1,53.299187,MEDIUM
12-11-2021 02:00,s_4,21,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,61,0,0.60597857,0.1470402,0.24698123,0,0,0,0,0,0,0,29,1,0,0,0,0,20,0,0,0,1,0,10,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.598424433,0.065244926,0.037978763,-0.016729169,-0.021249594,99.60597857,0.984324289,0.008850405,0.006825306,0,1,57.748604,MEDIUM
12-11-2021 03:00,s_1,1,0,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,5,0,0.893513714,0.0131851,0.052081398,0.041219787,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.460437803,0.354249418,0.171640764,-0.26494195,0.052081398,99.9347335,0.31396886,0.603831723,0.001544735,1,1,62.00001,HIGH
12-11-2021 03:00,s_2,3,0,0,0,0,1,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,,,0,,0,,0,21,0.247804622,0.38840526,0.094814187,0.192842651,0.07613328,3,0,0,1,0,0,5,0,0,1,0,0,2,0,0,0,1,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389478887,0.087864469,0.38840526,0.074378519,0.192842651,99.46453854,0.779106911,0.080794944,0.140098145,0,0,43.345547,MEDIUM
12-11-2021 03:00,s_5,1,,0,0,0,,,,0,1,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,,,0,0,,19,0.28272571,0.230623786,0.106447011,0.350648088,0.029555405,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,8,0,0,0,1,0,2,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.818404229,0.029665055,-0.754624682,0.091695479,0.350648088,99.26017919,0.962234914,0.022005872,0.015759214,0,0,32.55257,MEDIUM
12-11-2021 03:00,s_4,12,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,2,33,0.6806223,0.266853715,0.039796454,0.012727532,0,0,0,0,1,0,0,15,1,0,0,0,0,11,0,0,0,1,0,4,0,0,0,0,0,0,0,0,,0,0,,0,,,,,,,,,,,,,,0,,0,0,0,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,,,0,,,,,,,,,,0,,,,0,0,0,0,0,0,0,0,0.580909593,0.070906984,-0.339124855,-0.107243746,-0.234253699,99.26685372,0.625648122,0.238202697,0.123548849,0,1,54.775326,MEDIUM
12-11-2021 04:00,s_1,3,0,0,0,,1,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,6,0,0.313423656,0.28208129,0.404495054,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,0,,0,,0,0,0,0,0,,0,,,,,,0,,0,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,,,0,,0,,0,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.42289408,0.324377299,-0.580090058,0.26889619,0.352413655,99.31342366,0.719449752,0.177813117,0.102737131,0,1,60.58428,HIGH
